transcript_id	gene_id	chr	start	end	strand	biotype	gene_biotype	has_cds	label	length
transcript:ENST00000426695		16	234827	254565	+	protein_coding	protein_coding	True	1	526
transcript:ENST00000438220		16	234829	260003	+	protein_coding	protein_coding	True	1	947
transcript:ENST00000447499		16	234830	254674	+	protein_coding	protein_coding	True	1	693
transcript:ENST00000453430		16	234834	261514	+	protein_coding	protein_coding	True	1	1692
transcript:ENST00000449945		16	234838	262139	+	protein_coding	protein_coding	True	1	1615
transcript:ENST00000420046		16	234844	261505	+	protein_coding	protein_coding	True	1	1705
transcript:ENST00000301678		16	234846	266120	+	protein_coding	protein_coding	True	1	4560
transcript:ENST00000420500		16	234847	260009	+	protein_coding	protein_coding	True	1	768
transcript:ENST00000546319		12	235194	262873	-	protein_coding	protein_coding	True	1	992
transcript:ENST00000515815		5	236513	256682	+	protein_coding	protein_coding	True	1	1084
transcript:ENST00000529372		11	236966	248791	+	nonsense_mediated_decay	protein_coding	True	1	954
transcript:ENST00000532097		11	236976	252984	+	protein_coding	protein_coding	True	1	2720
transcript:ENST00000431206		11	236977	252981	+	protein_coding	protein_coding	True	1	2728
transcript:ENST00000528906		11	236981	251611	+	protein_coding	protein_coding	True	1	1647
transcript:ENST00000525665		11	237000	252966	+	nonsense_mediated_decay	protein_coding	True	1	1845
transcript:ENST00000352303		11	237026	252953	+	protein_coding	protein_coding	True	1	2477
transcript:ENST00000382671		11	237038	252981	+	nonsense_mediated_decay	protein_coding	True	1	1708
transcript:ENST00000539260		12	237926	262816	-	nonsense_mediated_decay	protein_coding	True	1	979
transcript:ENST00000542272		12	237948	262836	-	nonsense_mediated_decay	protein_coding	True	1	770
transcript:ENST00000402632		2	239561	264810	-	protein_coding	protein_coding	True	1	3496
transcript:ENST00000417499		16	240188	254619	+	protein_coding	protein_coding	True	1	789
transcript:ENST00000509082		5	240444	256682	+	protein_coding_CDS_not_defined	protein_coding	False	1	434
transcript:ENST00000526783		11	244429	252827	+	protein_coding	protein_coding	True	1	1557
transcript:ENST00000473115		10	244471	248531	+	protein_coding_CDS_not_defined	protein_coding	False	1	603
transcript:ENST00000582313		18	244948	268027	-	protein_coding_CDS_not_defined	protein_coding	False	1	1811
transcript:ENST00000584642		18	246068	252577	-	protein_coding	protein_coding	True	1	822
transcript:ENST00000576420		17	247120	339045	-	protein_coding	protein_coding	True	1	1424
transcript:ENST00000577079		17	247144	352790	-	protein_coding	protein_coding	True	1	1394
transcript:ENST00000574722		17	247191	331027	-	protein_coding	protein_coding	True	1	1032
transcript:ENST00000570638		17	247267	339111	-	protein_coding	protein_coding	True	1	994
transcript:ENST00000600536		16	249547	269943	+	nonsense_mediated_decay	protein_coding	True	1	3838
transcript:ENST00000415368		2	249805	264810	-	protein_coding	protein_coding	True	1	646
transcript:ENST00000532025		11	251227	252845	+	protein_coding_CDS_not_defined	protein_coding	False	1	653
transcript:ENST00000509564		5	251337	256682	+	protein_coding	protein_coding	True	1	936
transcript:ENST00000507522		5	251341	256679	+	protein_coding_CDS_not_defined	protein_coding	False	1	644
transcript:ENST00000581269		18	254281	268050	-	nonsense_mediated_decay	protein_coding	True	1	925
transcript:ENST00000421000		16	254628	260788	+	protein_coding	protein_coding	True	1	1443
transcript:ENST00000602998		2	255876	256377	-	protein_coding_CDS_not_defined	protein_coding	False	1	502
transcript:ENST00000382376		20	257724	261096	+	protein_coding	protein_coding	True	1	2421
transcript:ENST00000436453		12	259005	262836	-	protein_coding	protein_coding	True	1	1395
transcript:ENST00000581116		18	259180	268045	-	nonsense_mediated_decay	protein_coding	True	1	849
transcript:ENST00000605370		2	259423	260292	-	protein_coding_CDS_not_defined	protein_coding	False	1	870
transcript:ENST00000462719		2	260257	266398	-	protein_coding_CDS_not_defined	protein_coding	False	1	569
transcript:ENST00000465733		2	260343	264810	-	protein_coding_CDS_not_defined	protein_coding	False	1	551
transcript:ENST00000477707		2	260512	264810	-	protein_coding_CDS_not_defined	protein_coding	False	1	581
transcript:ENST00000472861		2	260804	264810	-	protein_coding_CDS_not_defined	protein_coding	False	1	441
transcript:ENST00000574953		17	261689	327531	-	protein_coding	protein_coding	True	1	1166
transcript:ENST00000424016		16	262508	265090	+	protein_coding	protein_coding	True	1	1224
transcript:ENST00000484125		2	264140	264922	+	protein_coding_CDS_not_defined	protein_coding	False	1	559
transcript:ENST00000413140		2	264893	277506	+	nonsense_mediated_decay	protein_coding	True	1	932
transcript:ENST00000407983		2	264900	272557	+	protein_coding	protein_coding	True	1	1042
transcript:ENST00000442386		2	264900	277261	+	nonsense_mediated_decay	protein_coding	True	1	687
transcript:ENST00000439645		2	264916	272630	+	protein_coding	protein_coding	True	1	863
transcript:ENST00000405364		2	264919	275200	+	nonsense_mediated_decay	protein_coding	True	1	555
transcript:ENST00000405233		2	264926	273155	+	protein_coding	protein_coding	True	1	1362
transcript:ENST00000272065		2	264947	278283	+	protein_coding	protein_coding	True	1	1951
transcript:ENST00000272067		2	264947	278283	+	protein_coding	protein_coding	True	1	1951
transcript:ENST00000453390		2	264965	277375	+	nonsense_mediated_decay	protein_coding	True	1	790
transcript:ENST00000484464		2	265205	277369	+	protein_coding_CDS_not_defined	protein_coding	False	1	573
transcript:ENST00000168869		16	268301	275940	-	nonsense_mediated_decay	protein_coding	True	1	2491
transcript:ENST00000397770		16	268307	275944	-	protein_coding	protein_coding	True	1	3803
transcript:ENST00000316163		16	268311	275914	-	protein_coding	protein_coding	True	1	3717
transcript:ENST00000359740		16	269269	275911	-	protein_coding	protein_coding	True	1	2742
transcript:ENST00000419098		4	270675	305474	-	protein_coding	protein_coding	True	1	4104
transcript:ENST00000382369		20	270863	290429	-	protein_coding	protein_coding	True	1	2407
transcript:ENST00000360321		20	270863	290750	-	protein_coding	protein_coding	True	1	2668
transcript:ENST00000400269		20	270863	290778	-	protein_coding	protein_coding	True	1	2697
transcript:ENST00000614778		5	271621	314974	+	protein_coding	protein_coding	True	1	1416
transcript:ENST00000618970		5	271621	314974	+	protein_coding	protein_coding	True	1	1303
transcript:ENST00000264933		5	271646	314974	+	protein_coding	protein_coding	True	1	1686
transcript:ENST00000505221		5	271647	314806	+	protein_coding	protein_coding	True	1	882
transcript:ENST00000509581		5	271657	276940	+	protein_coding	protein_coding	True	1	1324
transcript:ENST00000507528		5	271657	314969	+	protein_coding	protein_coding	True	1	1658
transcript:ENST00000505526		5	271661	312411	+	nonsense_mediated_decay	protein_coding	True	1	1604
transcript:ENST00000505113		5	271670	438291	+	nonsense_mediated_decay	protein_coding	True	1	6042
transcript:ENST00000675395		5	271670	438291	+	nonsense_mediated_decay	protein_coding	True	1	6096
transcript:ENST00000507473		5	272712	314686	+	protein_coding	protein_coding	True	1	801
transcript:ENST00000682249		9	273046	314466	+	protein_coding	protein_coding	True	1	1379
transcript:ENST00000453981		9	273048	465259	+	protein_coding	protein_coding	True	1	13333
transcript:ENST00000487230		9	273050	304703	+	protein_coding	protein_coding	True	1	860
transcript:ENST00000483757		9	273059	381387	+	nonsense_mediated_decay	protein_coding	True	1	5509
transcript:ENST00000469391		9	273070	464526	+	protein_coding	protein_coding	True	1	12386
transcript:ENST00000280886		10	274201	689668	-	protein_coding	protein_coding	True	1	12556
transcript:ENST00000399012		X	276322	303353	+	protein_coding	protein_coding	True	1	6259
transcript:ENST00000711184		Y	276322	303353	+	protein_coding	protein_coding	True	1	6259
transcript:ENST00000484611		X	276324	291537	+	protein_coding_CDS_not_defined	protein_coding	False	1	540
transcript:ENST00000711183		Y	276324	291537	+	protein_coding_CDS_not_defined	protein_coding	False	1	540
transcript:ENST00000430923		X	276353	291629	+	protein_coding	protein_coding	True	1	1111
transcript:ENST00000711182		Y	276353	291629	+	protein_coding	protein_coding	True	1	1111
transcript:ENST00000634311		10	277323	689668	-	protein_coding	protein_coding	True	1	9830
transcript:ENST00000534750		11	278407	285388	+	protein_coding	protein_coding	True	1	5599
transcript:ENST00000312165		11	278570	285304	+	protein_coding	protein_coding	True	1	5358
transcript:ENST00000403610		2	279558	288091	-	protein_coding	protein_coding	True	1	1643
transcript:ENST00000401503		2	279766	287323	-	protein_coding	protein_coding	True	1	931
transcript:ENST00000405290		2	279929	287299	-	protein_coding	protein_coding	True	1	738
transcript:ENST00000401489		2	279929	287687	-	protein_coding	protein_coding	True	1	834
transcript:ENST00000344414		2	279951	286919	-	protein_coding	protein_coding	True	1	629
transcript:ENST00000399788		12	280057	389320	-	protein_coding	protein_coding	True	1	15774
transcript:ENST00000447871		16	280450	282688	+	protein_coding	protein_coding	True	1	1299
transcript:ENST00000219409		16	280591	283010	+	protein_coding	protein_coding	True	1	1642
transcript:ENST00000414650		16	280855	282810	+	protein_coding	protein_coding	True	1	1030
transcript:ENST00000327790		19	281040	291185	-	protein_coding	protein_coding	True	1	2327
transcript:ENST00000269812		19	281043	291393	-	protein_coding	protein_coding	True	1	1927
transcript:ENST00000434325		19	281043	291403	-	protein_coding	protein_coding	True	1	2146
transcript:ENST00000445062		X	281055	288869	+	protein_coding	protein_coding	True	1	819
transcript:ENST00000711181		Y	281055	288869	+	protein_coding	protein_coding	True	1	819
transcript:ENST00000429181		X	281194	288787	+	protein_coding	protein_coding	True	1	651
transcript:ENST00000711180		Y	281194	288787	+	protein_coding	protein_coding	True	1	651
transcript:ENST00000381657		X	281381	303356	+	protein_coding	protein_coding	True	1	6290
transcript:ENST00000711179		Y	281381	303356	+	protein_coding	protein_coding	True	1	6290
transcript:ENST00000633125		19	281463	291398	-	protein_coding	protein_coding	True	1	1474
transcript:ENST00000573780		17	281769	386254	-	protein_coding	protein_coding	True	1	968
transcript:ENST00000575736		17	281828	339659	-	protein_coding	protein_coding	True	1	944
transcript:ENST00000586998		19	281991	287636	-	protein_coding	protein_coding	True	1	951
transcript:ENST00000591572		19	282775	291382	-	protein_coding	protein_coding	True	1	1116
transcript:ENST00000452023		2	283111	288851	-	protein_coding	protein_coding	True	1	1262
transcript:ENST00000443019		X	283163	288829	+	protein_coding	protein_coding	True	1	508
transcript:ENST00000711177		Y	283163	288829	+	protein_coding	protein_coding	True	1	508
transcript:ENST00000219406		16	283164	287215	+	protein_coding	protein_coding	True	1	3264
transcript:ENST00000404312		16	283165	287114	+	protein_coding	protein_coding	True	1	3144
transcript:ENST00000456379		16	283180	285140	+	protein_coding	protein_coding	True	1	1360
transcript:ENST00000415337		X	283465	291639	+	protein_coding	protein_coding	True	1	1113
transcript:ENST00000711176		Y	283465	291639	+	protein_coding	protein_coding	True	1	1113
transcript:ENST00000447472		X	283479	291629	+	protein_coding	protein_coding	True	1	1111
transcript:ENST00000711175		Y	283479	291629	+	protein_coding	protein_coding	True	1	1111
transcript:ENST00000448477		X	283734	290757	+	protein_coding	protein_coding	True	1	1202
transcript:ENST00000711174		Y	283734	290757	+	protein_coding	protein_coding	True	1	1202
transcript:ENST00000462950		16	284875	285576	+	protein_coding_CDS_not_defined	protein_coding	False	1	451
transcript:ENST00000540838		12	285456	292925	-	protein_coding_CDS_not_defined	protein_coding	False	1	456
transcript:ENST00000435833		16	285680	287215	+	protein_coding	protein_coding	True	1	1032
transcript:ENST00000262320		16	287440	352723	-	protein_coding	protein_coding	True	1	6296
transcript:ENST00000354866		16	287441	352449	-	protein_coding	protein_coding	True	1	5805
transcript:ENST00000457798		16	288190	293536	-	protein_coding	protein_coding	True	1	642
transcript:ENST00000409548		11	289126	296107	+	protein_coding	protein_coding	True	1	5913
transcript:ENST00000409655		11	289172	295676	+	protein_coding	protein_coding	True	1	4433
transcript:ENST00000409479		11	289559	295258	+	protein_coding	protein_coding	True	1	5357
transcript:ENST00000482937		11	289920	292576	+	nonsense_mediated_decay	protein_coding	True	1	1345
transcript:ENST00000506382		7	290170	291488	+	protein_coding	protein_coding	True	1	1404
transcript:ENST00000510017		7	291344	294422	+	nonsense_mediated_decay	protein_coding	True	1	675
transcript:ENST00000603296		6	291630	348194	+	protein_coding	protein_coding	True	1	631
transcript:ENST00000344450		6	292097	351355	+	protein_coding	protein_coding	True	1	2040
transcript:ENST00000603453		6	292274	348954	+	protein_coding	protein_coding	True	1	1113
transcript:ENST00000605315		6	292275	349102	+	protein_coding	protein_coding	True	1	1176
transcript:ENST00000603881		6	292384	348232	+	protein_coding	protein_coding	True	1	521
transcript:ENST00000603795		6	292462	349471	+	nonsense_mediated_decay	protein_coding	True	1	1331
transcript:ENST00000605035		6	292477	349057	+	protein_coding	protein_coding	True	1	1372
transcript:ENST00000605863		6	292479	348496	+	protein_coding	protein_coding	True	1	692
transcript:ENST00000419235		6	292487	351355	+	protein_coding	protein_coding	True	1	3693
transcript:ENST00000603005		6	292520	348269	+	protein_coding_CDS_not_defined	protein_coding	False	1	352
transcript:ENST00000603726		6	292540	350950	+	nonsense_mediated_decay	protein_coding	True	1	752
transcript:ENST00000397660		11	293679	294732	+	protein_coding	protein_coding	True	1	1156
transcript:ENST00000500893		20	297570	300321	+	protein_coding	protein_coding	True	1	3964
transcript:ENST00000481769		16	297844	352673	-	protein_coding_CDS_not_defined	protein_coding	False	1	1089
transcript:ENST00000382614		11	298200	299526	-	protein_coding	protein_coding	True	1	1135
transcript:ENST00000850592		X	303346	318798	-	protein_coding	protein_coding	True	1	4841
transcript:ENST00000850822		Y	303346	318798	-	protein_coding	protein_coding	True	1	4841
transcript:ENST00000681810		11	303655	308438	+	protein_coding	protein_coding	True	1	424
transcript:ENST00000681914		11	303830	308438	+	protein_coding	protein_coding	True	1	424
transcript:ENST00000512529		5	304184	434893	+	protein_coding_CDS_not_defined	protein_coding	False	1	1912
transcript:ENST00000680081		11	304397	308438	+	protein_coding	protein_coding	True	1	424
transcript:ENST00000679962		11	304412	308438	+	protein_coding	protein_coding	True	1	424
transcript:ENST00000326153		X	304759	318796	-	protein_coding	protein_coding	True	1	3426
transcript:ENST00000711233		Y	304759	318796	-	protein_coding	protein_coding	True	1	3426
transcript:ENST00000619835		19	305573	308923	-	protein_coding	protein_coding	True	1	2379
transcript:ENST00000264819		19	305573	344796	-	protein_coding	protein_coding	True	1	4407
transcript:ENST00000511482		5	306681	314954	+	protein_coding_CDS_not_defined	protein_coding	False	1	878
transcript:ENST00000681900		11	307187	308438	+	protein_coding	protein_coding	True	1	422
transcript:ENST00000680869		11	307187	308078	+	protein_coding_CDS_not_defined	protein_coding	False	1	177
